timestamp,log_type,message,stacktrace
1992.06,Log,Start of ITI period of trial57,
1993.114,Log,End of ITI period of trial57,
1993.114,Log,Cue start of trial 58,
1995.13,Log,Cue end of trial 58,
1995.13,Log,Start of delay period of trial 58,
1999.146,Log,End of delay period of trial 58,
1999.546,Log,rightTurn was pressed.,
2003.745,Log,rightTurn was pressed.,
2004.578,Log,leftTurn was pressed.,
2005.044,Log,leftTurn was pressed.,
2005.544,Log,leftTurn was pressed.,
2006.861,Log,leftTurn was pressed.,
2007.127,Log,rightTurn was pressed.,
2009.127,Log,rightTurn was pressed.,
2009.51,Log,forwardKey was pressed.,
2020.307,Log,forwardKey was pressed.,
2020.674,Log,Confirm button pressed: trial58,
2021.624,Log,forwardKey was pressed.,
2023.49,Log,forwardKey was pressed.,
2023.69,Log,rightTurn was pressed.,
2023.973,Log,rightTurn was pressed.,
2024.173,Log,forwardKey was pressed.,
2026.44,Log,Object Picked Up!,
2026.44,Log,End of trial 58,
2026.44,Log,Start of ITI period of trial58,
2027.556,Log,End of ITI period of trial58,
2027.556,Log,Cue start of trial 59,
2029.572,Log,Cue end of trial 59,
2029.572,Log,Start of delay period of trial 59,
2033.588,Log,End of delay period of trial 59,
2034.021,Log,rightTurn was pressed.,
2040.219,Log,rightTurn was pressed.,
2040.636,Log,forwardKey was pressed.,
2045.868,Log,forwardKey was pressed.,
2046.084,Log,rightTurn was pressed.,
2046.584,Log,rightTurn was pressed.,
2046.834,Log,forwardKey was pressed.,
2048.284,Log,forwardKey was pressed.,
2048.484,Log,rightTurn was pressed.,
2049.15,Log,rightTurn was pressed.,
2049.9,Log,forwardKey was pressed.,
2050.883,Log,forwardKey was pressed.,
2051.45,Log,Confirm button pressed: trial59,
2052.333,Log,forwardKey was pressed.,
2053.316,Log,forwardKey was pressed.,
2053.483,Log,rightTurn was pressed.,
2053.849,Log,rightTurn was pressed.,
2054.099,Log,forwardKey was pressed.,
2056.84,Log,Object Picked Up!,
2056.84,Log,End of trial 59,
2056.84,Log,Start of ITI period of trial59,
2057.931,Log,End of ITI period of trial59,
2057.931,Log,Cue start of trial 60,
2059.981,Log,Cue end of trial 60,
2059.981,Log,Start of delay period of trial 60,
2064.013,Log,End of delay period of trial 60,
2064.447,Log,leftTurn was pressed.,
2070.578,Log,leftTurn was pressed.,
2071.362,Log,leftTurn was pressed.,
2073.144,Log,leftTurn was pressed.,
2073.544,Log,forwardKey was pressed.,
2074.261,Log,forwardKey was pressed.,
2074.911,Log,leftTurn was pressed.,
2075.411,Log,leftTurn was pressed.,
2075.71,Log,forwardKey was pressed.,
2076.877,Log,forwardKey was pressed.,
2077.227,Log,rightTurn was pressed.,
2078.676,Log,rightTurn was pressed.,
2079.276,Log,leftTurn was pressed.,
2080.893,Log,leftTurn was pressed.,
2081.143,Log,forwardKey was pressed.,
2082.042,Log,forwardKey was pressed.,
2082.309,Log,rightTurn was pressed.,
2084.275,Log,rightTurn was pressed.,
2084.642,Log,forwardKey was pressed.,
2085.708,Log,forwardKey was pressed.,
2085.958,Log,leftTurn was pressed.,
2088.241,Log,leftTurn was pressed.,
2088.557,Log,forwardKey was pressed.,
2089.207,Log,forwardKey was pressed.,
2089.474,Log,rightTurn was pressed.,
2091.54,Log,rightTurn was pressed.,
2092.04,Log,forwardKey was pressed.,
2092.939,Log,forwardKey was pressed.,
2093.789,Log,Confirm button pressed: trial60,
2094.556,Log,leftTurn was pressed.,
2096.688,Log,leftTurn was pressed.,
2097.155,Log,forwardKey was pressed.,
2099.371,Log,forwardKey was pressed.,
2099.688,Log,rightTurn was pressed.,
2099.888,Log,rightTurn was pressed.,
2100.304,Log,forwardKey was pressed.,
2102.48,Log,Object Picked Up!,
2102.48,Log,End of trial 60,
2102.48,Log,Start of ITI period of trial60,
2103.57,Log,End of ITI period of trial60,
2103.57,Log,Cue start of trial 61,
2105.586,Log,Cue end of trial 61,
2105.586,Log,Start of delay period of trial 61,
2109.652,Log,End of delay period of trial 61,
2110.152,Log,rightTurn was pressed.,
2118.8,Log,rightTurn was pressed.,
2119.116,Log,forwardKey was pressed.,
2124.782,Log,forwardKey was pressed.,
2124.998,Log,rightTurn was pressed.,
2125.348,Log,rightTurn was pressed.,
2125.598,Log,forwardKey was pressed.,
2128.014,Log,forwardKey was pressed.,
2128.314,Log,Confirm button pressed: trial61,
2129.114,Log,leftTurn was pressed.,
2131.263,Log,leftTurn was pressed.,
2131.463,Log,rightTurn was pressed.,
2136.962,Log,rightTurn was pressed.,
2137.279,Log,forwardKey was pressed.,
2138.245,Log,forwardKey was pressed.,
2138.462,Log,leftTurn was pressed.,
2138.945,Log,leftTurn was pressed.,
2139.195,Log,forwardKey was pressed.,
2140.24,Log,Object Picked Up!,
2140.24,Log,End of trial 61,
2140.24,Log,Start of ITI period of trial61,
2141.311,Log,End of ITI period of trial61,
2141.311,Log,Cue start of trial 62,
2143.361,Log,Cue end of trial 62,
2143.361,Log,Start of delay period of trial 62,
2147.376,Log,End of delay period of trial 62,
2147.809,Log,leftTurn was pressed.,
2159.157,Log,leftTurn was pressed.,
2162.456,Log,rightTurn was pressed.,
2163.506,Log,rightTurn was pressed.,
2163.822,Log,forwardKey was pressed.,
2164.755,Log,forwardKey was pressed.,
2165.355,Log,leftTurn was pressed.,
2165.872,Log,leftTurn was pressed.,
2166.405,Log,Confirm button pressed: trial62,
2166.888,Log,rightTurn was pressed.,
2167.854,Log,rightTurn was pressed.,
2168.088,Log,forwardKey was pressed.,
2170.271,Log,forwardKey was pressed.,
2170.371,Log,rightTurn was pressed.,
2170.62,Log,rightTurn was pressed.,
2170.787,Log,forwardKey was pressed.,
2174.38,Log,Object Picked Up!,
2174.38,Log,End of trial 62,
2174.38,Log,Start of ITI period of trial62,
2175.453,Log,End of ITI period of trial62,
2175.453,Log,Cue start of trial 63,
2177.502,Log,Cue end of trial 63,
2177.502,Log,Start of delay period of trial 63,
2181.534,Log,End of delay period of trial 63,
2181.934,Log,leftTurn was pressed.,
2183.234,Log,leftTurn was pressed.,
2183.584,Log,forwardKey was pressed.,
2187.533,Log,forwardKey was pressed.,
2187.933,Log,Confirm button pressed: trial63,
2188.683,Log,leftTurn was pressed.,
2190.882,Log,leftTurn was pressed.,
2191.799,Log,forwardKey was pressed.,
2194.1,Log,Object Picked Up!,
2194.1,Log,End of trial 63,
2194.1,Log,Start of ITI period of trial63,
2195.165,Log,End of ITI period of trial63,
2195.165,Log,Cue start of trial 64,
2197.197,Log,Cue end of trial 64,
2197.197,Log,Start of delay period of trial 64,
2201.23,Log,End of delay period of trial 64,
2201.629,Log,rightTurn was pressed.,
2202.996,Log,rightTurn was pressed.,
2205.395,Log,rightTurn was pressed.,
2205.812,Log,rightTurn was pressed.,
2206.362,Log,forwardKey was pressed.,
2207.095,Log,forwardKey was pressed.,
2207.295,Log,rightTurn was pressed.,
2207.695,Log,rightTurn was pressed.,
2208.311,Log,Confirm button pressed: trial64,
2208.994,Log,leftTurn was pressed.,
2210.044,Log,leftTurn was pressed.,
2211.01,Log,forwardKey was pressed.,
2217.12,Log,Object Picked Up!,
2217.12,Log,End of trial 64,
2217.12,Log,Start of ITI period of trial64,
2218.192,Log,End of ITI period of trial64,
2218.192,Log,Cue start of trial 65,
2220.225,Log,Cue end of trial 65,
2220.225,Log,Start of delay period of trial 65,
2224.24,Log,End of delay period of trial 65,
2224.641,Log,rightTurn was pressed.,
2232.572,Log,rightTurn was pressed.,
2232.888,Log,forwardKey was pressed.,
2237.287,Log,forwardKey was pressed.,
2238.087,Log,forwardKey was pressed.,
2239.087,Log,forwardKey was pressed.,
2239.42,Log,leftTurn was pressed.,
2239.987,Log,leftTurn was pressed.,
2240.203,Log,forwardKey was pressed.,
2242.07,Log,forwardKey was pressed.,
2242.286,Log,Confirm button pressed: trial65,
2243.103,Log,rightTurn was pressed.,
2245.452,Log,rightTurn was pressed.,
2245.735,Log,forwardKey was pressed.,
2247.335,Log,forwardKey was pressed.,
2247.585,Log,leftTurn was pressed.,
2248.868,Log,leftTurn was pressed.,
2249.084,Log,rightTurn was pressed.,
2250.184,Log,rightTurn was pressed.,
2250.401,Log,forwardKey was pressed.,
2251.934,Log,forwardKey was pressed.,
2252.2,Log,leftTurn was pressed.,
2253.767,Log,leftTurn was pressed.,
2254.033,Log,rightTurn was pressed.,
2255.5,Log,rightTurn was pressed.,
2255.75,Log,forwardKey was pressed.,
2256.3,Log,Object Picked Up!,
2256.3,Log,End of trial 65,
2256.3,Log,Start of ITI period of trial65,
2257.383,Log,End of ITI period of trial65,
2257.383,Log,Cue start of trial 66,
2259.399,Log,Cue end of trial 66,
2259.399,Log,Start of delay period of trial 66,
2263.414,Log,End of delay period of trial 66,
2263.981,Log,leftTurn was pressed.,
2264.497,Log,leftTurn was pressed.,
2265.031,Log,leftTurn was pressed.,
2271.729,Log,leftTurn was pressed.,
2273.362,Log,leftTurn was pressed.,
2274.878,Log,leftTurn was pressed.,
2275.411,Log,rightTurn was pressed.,
2278.694,Log,rightTurn was pressed.,
2279.027,Log,forwardKey was pressed.,
2284.059,Log,forwardKey was pressed.,
2285.009,Log,forwardKey was pressed.,
2286.359,Log,forwardKey was pressed.,
2286.592,Log,Confirm button pressed: trial66,
2287.442,Log,forwardKey was pressed.,
2288.192,Log,forwardKey was pressed.,
2288.441,Log,rightTurn was pressed.,
2288.758,Log,rightTurn was pressed.,
2289.075,Log,forwardKey was pressed.,
2291,Log,Object Picked Up!,
2291,Log,End of trial 66,
2291,Log,Start of ITI period of trial66,
2292.074,Log,End of ITI period of trial66,
2292.074,Log,Cue start of trial 67,
2294.09,Log,Cue end of trial 67,
2294.09,Log,Start of delay period of trial 67,
2298.106,Log,End of delay period of trial 67,
2298.539,Log,rightTurn was pressed.,
2303.821,Log,rightTurn was pressed.,
2304.204,Log,leftTurn was pressed.,
2306.154,Log,leftTurn was pressed.,
2306.504,Log,forwardKey was pressed.,
2307.287,Log,forwardKey was pressed.,
2307.487,Log,leftTurn was pressed.,
2308.037,Log,leftTurn was pressed.,
2308.453,Log,forwardKey was pressed.,
2308.886,Log,forwardKey was pressed.,
2309.403,Log,Confirm button pressed: trial67,
2309.903,Log,leftTurn was pressed.,
2312.469,Log,leftTurn was pressed.,
2313.685,Log,forwardKey was pressed.,
2315.901,Log,forwardKey was pressed.,
2316.118,Log,rightTurn was pressed.,
2316.318,Log,rightTurn was pressed.,
2316.551,Log,forwardKey was pressed.,
2318.38,Log,Object Picked Up!,
2318.38,Log,End of trial 67,
2318.38,Log,Start of ITI period of trial67,
2319.467,Log,End of ITI period of trial67,
2319.467,Log,Cue start of trial 68,
2321.517,Log,Cue end of trial 68,
2321.517,Log,Start of delay period of trial 68,
2325.532,Log,End of delay period of trial 68,
2325.966,Log,rightTurn was pressed.,
2328.198,Log,rightTurn was pressed.,
2328.748,Log,rightTurn was pressed.,
2329.082,Log,rightTurn was pressed.,
2329.315,Log,forwardKey was pressed.,
2340.529,Log,forwardKey was pressed.,
2340.745,Log,rightTurn was pressed.,
2341.612,Log,rightTurn was pressed.,
2342.961,Log,Confirm button pressed: trial68,
2343.378,Log,rightTurn was pressed.,
2351.426,Log,rightTurn was pressed.,
2351.709,Log,forwardKey was pressed.,
2352.66,Log,Object Picked Up!,
2352.66,Log,End of trial 68,
2352.66,Log,Start of ITI period of trial68,
2353.709,Log,End of ITI period of trial68,
2353.709,Log,Cue start of trial 69,
2355.742,Log,Cue end of trial 69,
2355.742,Log,Start of delay period of trial 69,
2359.774,Log,End of delay period of trial 69,
2360.241,Log,leftTurn was pressed.,
2369.138,Log,leftTurn was pressed.,
2369.622,Log,leftTurn was pressed.,
2371.188,Log,leftTurn was pressed.,
2371.438,Log,forwardKey was pressed.,
2374.687,Log,forwardKey was pressed.,
2375.037,Log,rightTurn was pressed.,
2376.47,Log,rightTurn was pressed.,
2376.737,Log,forwardKey was pressed.,
2378.219,Log,forwardKey was pressed.,
2378.503,Log,Confirm button pressed: trial69,
2379.186,Log,rightTurn was pressed.,
2379.636,Log,rightTurn was pressed.,
2379.836,Log,forwardKey was pressed.,
2381.9,Log,Object Picked Up!,
2381.9,Log,End of trial 69,
2381.9,Log,Start of ITI period of trial69,
2383.018,Log,End of ITI period of trial69,
2383.018,Log,Cue start of trial 70,
2385.051,Log,Cue end of trial 70,
2385.051,Log,Start of delay period of trial 70,
2389.067,Log,End of delay period of trial 70,
2389.517,Log,leftTurn was pressed.,
2394.282,Log,leftTurn was pressed.,
2394.615,Log,forwardKey was pressed.,
2397.498,Log,forwardKey was pressed.,
2397.798,Log,rightTurn was pressed.,
2399.264,Log,rightTurn was pressed.,
2399.664,Log,forwardKey was pressed.,
2407.845,Log,forwardKey was pressed.,
2408.262,Log,Confirm button pressed: trial70,
2408.712,Log,rightTurn was pressed.,
2409.678,Log,rightTurn was pressed.,
2409.878,Log,forwardKey was pressed.,
2412.2,Log,Object Picked Up!,
2412.2,Log,End of trial 70,
2412.2,Log,Start of ITI period of trial70,
2413.294,Log,End of ITI period of trial70,
2413.294,Log,Cue start of trial 71,
2415.31,Log,Cue end of trial 71,
2415.31,Log,Start of delay period of trial 71,
2419.326,Log,End of delay period of trial 71,
2419.809,Log,leftTurn was pressed.,
2429.523,Log,leftTurn was pressed.,
2431.323,Log,rightTurn was pressed.,
2432.206,Log,rightTurn was pressed.,
2432.689,Log,forwardKey was pressed.,
2433.173,Log,forwardKey was pressed.,
2434.039,Log,rightTurn was pressed.,
2440.204,Log,rightTurn was pressed.,
2440.404,Log,forwardKey was pressed.,
2441.021,Log,forwardKey was pressed.,
2441.321,Log,leftTurn was pressed.,
2449.035,Log,leftTurn was pressed.,
2449.619,Log,rightTurn was pressed.,
2450.752,Log,rightTurn was pressed.,
2451.851,Log,Confirm button pressed: trial71,
2452.235,Log,rightTurn was pressed.,
2455.7,Log,rightTurn was pressed.,
2455.967,Log,forwardKey was pressed.,
2457.38,Log,Object Picked Up!,
2457.38,Log,End of trial 71,
2457.38,Log,Start of ITI period of trial71,
2458.433,Log,End of ITI period of trial71,
2458.433,Log,Cue start of trial 72,
2460.449,Log,Cue end of trial 72,
2460.449,Log,Start of delay period of trial 72,
2464.465,Log,End of delay period of trial 72,
2464.981,Log,leftTurn was pressed.,
2467.014,Log,leftTurn was pressed.,
2468.364,Log,rightTurn was pressed.,
2471.213,Log,rightTurn was pressed.,
2475.696,Log,Confirm button pressed: trial72,
2476.195,Log,rightTurn was pressed.,
2478.612,Log,rightTurn was pressed.,
2478.812,Log,leftTurn was pressed.,
2489.176,Log,leftTurn was pressed.,
2489.825,Log,forwardKey was pressed.,
2490.542,Log,forwardKey was pressed.,
2490.775,Log,rightTurn was pressed.,
2491.175,Log,rightTurn was pressed.,
2491.775,Log,forwardKey was pressed.,
2493.58,Log,Object Picked Up!,
2493.58,Log,End of trial 72,
2493.58,Log,Start of ITI period of trial72,
2494.624,Log,End of ITI period of trial72,
2494.624,Log,Cue start of trial 73,
2496.657,Log,Cue end of trial 73,
2496.657,Log,Start of delay period of trial 73,
2500.689,Log,End of delay period of trial 73,
2501.272,Log,leftTurn was pressed.,
2505.188,Log,leftTurn was pressed.,
2505.955,Log,leftTurn was pressed.,
2507.171,Log,leftTurn was pressed.,
2507.671,Log,forwardKey was pressed.,
2512.32,Log,forwardKey was pressed.,
2513.17,Log,Confirm button pressed: trial73,
2514.053,Log,leftTurn was pressed.,
2514.753,Log,leftTurn was pressed.,
2515.136,Log,forwardKey was pressed.,
2516.66,Log,Object Picked Up!,
2516.66,Log,End of trial 73,
2516.66,Log,Start of ITI period of trial73,
2517.735,Log,End of ITI period of trial73,
2517.735,Log,Cue start of trial 74,
2519.801,Log,Cue end of trial 74,
2519.801,Log,Start of delay period of trial 74,
2523.834,Log,End of delay period of trial 74,
2524.434,Log,rightTurn was pressed.,
2528.649,Log,rightTurn was pressed.,
2530.082,Log,rightTurn was pressed.,
2531.448,Log,rightTurn was pressed.,
2531.848,Log,forwardKey was pressed.,
2537.63,Log,forwardKey was pressed.,
2537.997,Log,leftTurn was pressed.,
2538.53,Log,leftTurn was pressed.,
2538.78,Log,forwardKey was pressed.,
2543.679,Log,forwardKey was pressed.,
2544.179,Log,Confirm button pressed: trial74,
2545.345,Log,rightTurn was pressed.,
2545.595,Log,rightTurn was pressed.,
2545.862,Log,forwardKey was pressed.,
2546.84,Log,Object Picked Up!,
2546.84,Log,End of trial 74,
2546.84,Log,Start of ITI period of trial74,
2547.895,Log,End of ITI period of trial74,
2547.895,Log,Cue start of trial 75,
2549.927,Log,Cue end of trial 75,
2549.927,Log,Start of delay period of trial 75,
2553.943,Log,End of delay period of trial 75,
2554.326,Log,leftTurn was pressed.,
2559.175,Log,leftTurn was pressed.,
2559.642,Log,forwardKey was pressed.,
2564.89,Log,forwardKey was pressed.,
2565.207,Log,Confirm button pressed: trial75,
2565.69,Log,leftTurn was pressed.,
2567.256,Log,leftTurn was pressed.,
2568.206,Log,forwardKey was pressed.,
2570.64,Log,Object Picked Up!,
2570.64,Log,End of trial 75,
2570.64,Log,Start of ITI period of trial75,
2571.755,Log,End of ITI period of trial75,
2571.755,Log,Cue start of trial 76,
2573.805,Log,Cue end of trial 76,
2573.805,Log,Start of delay period of trial 76,
2577.82,Log,End of delay period of trial 76,
2578.537,Log,rightTurn was pressed.,
2580.903,Log,rightTurn was pressed.,
2581.969,Log,forwardKey was pressed.,
2586.202,Log,forwardKey was pressed.,
2586.518,Log,rightTurn was pressed.,
2588.168,Log,rightTurn was pressed.,
2588.368,Log,forwardKey was pressed.,
2590.134,Log,forwardKey was pressed.,
2590.5,Log,leftTurn was pressed.,
2591.684,Log,leftTurn was pressed.,
2592.083,Log,forwardKey was pressed.,
2594.25,Log,forwardKey was pressed.,
2595.449,Log,forwardKey was pressed.,
2596.616,Log,forwardKey was pressed.,
2596.882,Log,Confirm button pressed: trial76,
2597.316,Log,leftTurn was pressed.,
2605.964,Log,leftTurn was pressed.,
2606.38,Log,forwardKey was pressed.,
2616.66,Log,Object Picked Up!,
2616.66,Log,End of trial 76,
2616.66,Log,Start of ITI period of trial76,
2617.711,Log,End of ITI period of trial76,
2617.711,Log,Cue start of trial 77,
2619.76,Log,Cue end of trial 77,
2619.76,Log,Start of delay period of trial 77,
2623.809,Log,End of delay period of trial 77,
2624.276,Log,rightTurn was pressed.,
2628.325,Log,rightTurn was pressed.,
2628.808,Log,forwardKey was pressed.,
2632.79,Log,forwardKey was pressed.,
2633.157,Log,leftTurn was pressed.,
2633.807,Log,leftTurn was pressed.,
2634.007,Log,forwardKey was pressed.,
2641.155,Log,forwardKey was pressed.,
2641.572,Log,rightTurn was pressed.,
2642.188,Log,rightTurn was pressed.,
2642.405,Log,forwardKey was pressed.,
2644.237,Log,forwardKey was pressed.,
2644.704,Log,rightTurn was pressed.,
2645.071,Log,rightTurn was pressed.,
2645.654,Log,Confirm button pressed: trial77,
2646.17,Log,rightTurn was pressed.,
2646.87,Log,rightTurn was pressed.,
2647.07,Log,forwardKey was pressed.,
2648.54,Log,Object Picked Up!,
2648.54,Log,End of trial 77,
2648.54,Log,Start of ITI period of trial77,
2649.619,Log,End of ITI period of trial77,
2649.619,Log,Cue start of trial 78,
2651.635,Log,Cue end of trial 78,
2651.635,Log,Start of delay period of trial 78,
2655.668,Log,End of delay period of trial 78,
2656.235,Log,forwardKey was pressed.,
2659.817,Log,forwardKey was pressed.,
2660.184,Log,leftTurn was pressed.,
2660.917,Log,leftTurn was pressed.,
2661.167,Log,forwardKey was pressed.,
2665.732,Log,forwardKey was pressed.,
2665.932,Log,rightTurn was pressed.,
2666.399,Log,rightTurn was pressed.,
2666.599,Log,forwardKey was pressed.,
2667.948,Log,forwardKey was pressed.,
2668.215,Log,leftTurn was pressed.,
2668.815,Log,leftTurn was pressed.,
2669.315,Log,forwardKey was pressed.,
2669.831,Log,forwardKey was pressed.,
2670.098,Log,Confirm button pressed: trial78,
2670.698,Log,rightTurn was pressed.,
2672.38,Log,rightTurn was pressed.,
2672.664,Log,forwardKey was pressed.,
2674.52,Log,Object Picked Up!,
2674.52,Log,End of trial 78,
2674.52,Log,Start of ITI period of trial78,
2675.596,Log,End of ITI period of trial78,
2675.596,Log,Cue start of trial 79,
2677.629,Log,Cue end of trial 79,
2677.629,Log,Start of delay period of trial 79,
2681.662,Log,End of delay period of trial 79,
2682.278,Log,rightTurn was pressed.,
2686.061,Log,rightTurn was pressed.,
2687.91,Log,leftTurn was pressed.,
2688.46,Log,leftTurn was pressed.,
2689.843,Log,forwardKey was pressed.,
2691.642,Log,forwardKey was pressed.,
2691.909,Log,rightTurn was pressed.,
2692.909,Log,rightTurn was pressed.,
2693.992,Log,leftTurn was pressed.,
2695.192,Log,leftTurn was pressed.,
2695.392,Log,forwardKey was pressed.,
2697.291,Log,forwardKey was pressed.,
2697.491,Log,rightTurn was pressed.,
2699.024,Log,rightTurn was pressed.,
2699.324,Log,forwardKey was pressed.,
2701.857,Log,forwardKey was pressed.,
2702.156,Log,leftTurn was pressed.,
2703.456,Log,leftTurn was pressed.,
2704.273,Log,Confirm button pressed: trial79,
2705.156,Log,forwardKey was pressed.,
2706.605,Log,forwardKey was pressed.,
2706.822,Log,rightTurn was pressed.,
2707.072,Log,rightTurn was pressed.,
2707.272,Log,forwardKey was pressed.,
2711.4,Log,Object Picked Up!,
2711.4,Log,End of trial 79,
2711.4,Log,Start of ITI period of trial79,
2712.454,Log,End of ITI period of trial79,
2712.454,Log,Cue start of trial 80,
2714.503,Log,Cue end of trial 80,
2714.503,Log,Start of delay period of trial 80,
2718.519,Log,End of delay period of trial 80,
2718.919,Log,leftTurn was pressed.,
2725.251,Log,leftTurn was pressed.,
2725.517,Log,rightTurn was pressed.,
2727.833,Log,rightTurn was pressed.,
2727.983,Log,forwardKey was pressed.,
2728.8,Log,forwardKey was pressed.,
2729.283,Log,rightTurn was pressed.,
2733.016,Log,rightTurn was pressed.,
2733.249,Log,forwardKey was pressed.,
2733.832,Log,forwardKey was pressed.,
2734.349,Log,leftTurn was pressed.,
2739.164,Log,leftTurn was pressed.,
2739.797,Log,forwardKey was pressed.,
2740.547,Log,forwardKey was pressed.,
2740.714,Log,rightTurn was pressed.,
2741.13,Log,rightTurn was pressed.,
2741.947,Log,Confirm button pressed: trial80,
2742.463,Log,rightTurn was pressed.,
2743.263,Log,rightTurn was pressed.,
2743.413,Log,forwardKey was pressed.,
2745.68,Log,Object Picked Up!,
2745.68,Log,End of trial 80,
2745.68,Log,Start of ITI period of trial80,
2746.746,Log,End of ITI period of trial80,
2746.746,Log,Cue start of trial 81,
2748.812,Log,Cue end of trial 81,
2748.812,Log,Start of delay period of trial 81,
2752.861,Log,End of delay period of trial 81,
2753.261,Log,rightTurn was pressed.,
2756.26,Log,rightTurn was pressed.,
2756.543,Log,forwardKey was pressed.,
2765.174,Log,forwardKey was pressed.,
2765.491,Log,Confirm button pressed: trial81,
2766.141,Log,forwardKey was pressed.,
2767.98,Log,Object Picked Up!,
2767.98,Log,End of trial 81,
2767.98,Log,Start of ITI period of trial81,
2769.04,Log,End of ITI period of trial81,
2769.04,Log,Cue start of trial 82,
2771.073,Log,Cue end of trial 82,
2771.073,Log,Start of delay period of trial 82,
2775.105,Log,End of delay period of trial 82,
2775.555,Log,leftTurn was pressed.,
2779.771,Log,leftTurn was pressed.,
2780.504,Log,forwardKey was pressed.,
2782.77,Log,forwardKey was pressed.,
2783.02,Log,rightTurn was pressed.,
2783.986,Log,rightTurn was pressed.,
2784.236,Log,forwardKey was pressed.,
2789.902,Log,forwardKey was pressed.,
2790.285,Log,leftTurn was pressed.,
2791.318,Log,leftTurn was pressed.,
2791.918,Log,rightTurn was pressed.,
2792.334,Log,rightTurn was pressed.,
2792.551,Log,forwardKey was pressed.,
2794.801,Log,forwardKey was pressed.,
2795.05,Log,Confirm button pressed: trial82,
2795.517,Log,rightTurn was pressed.,
2796.967,Log,rightTurn was pressed.,
2797.233,Log,forwardKey was pressed.,
2798.649,Log,forwardKey was pressed.,
2798.866,Log,rightTurn was pressed.,
2799.083,Log,rightTurn was pressed.,
2799.349,Log,forwardKey was pressed.,
2800.3,Log,Object Picked Up!,
2800.3,Log,End of trial 82,
2800.3,Log,Start of ITI period of trial82,
2801.399,Log,End of ITI period of trial82,
2801.399,Log,Cue start of trial 83,
2803.415,Log,Cue end of trial 83,
2803.415,Log,Start of delay period of trial 83,
2807.464,Log,End of delay period of trial 83,
2808.097,Log,leftTurn was pressed.,
2812.346,Log,leftTurn was pressed.,
2812.713,Log,forwardKey was pressed.,
2818.528,Log,forwardKey was pressed.,
2819.145,Log,leftTurn was pressed.,
2819.911,Log,leftTurn was pressed.,
2820.161,Log,forwardKey was pressed.,
2821.977,Log,forwardKey was pressed.,
2822.21,Log,rightTurn was pressed.,
2823.177,Log,rightTurn was pressed.,
2823.61,Log,forwardKey was pressed.,
2826.176,Log,forwardKey was pressed.,
2826.576,Log,rightTurn was pressed.,
2827.059,Log,rightTurn was pressed.,
2827.659,Log,rightTurn was pressed.,
2827.976,Log,rightTurn was pressed.,
2828.242,Log,forwardKey was pressed.,
2828.859,Log,forwardKey was pressed.,
2829.259,Log,Confirm button pressed: trial83,
2829.642,Log,rightTurn was pressed.,
2831.741,Log,rightTurn was pressed.,
2831.875,Log,forwardKey was pressed.,
2834.307,Log,forwardKey was pressed.,
2834.574,Log,leftTurn was pressed.,
2834.841,Log,leftTurn was pressed.,
2835.041,Log,forwardKey was pressed.,
2837.94,Log,Object Picked Up!,
2837.94,Log,End of trial 83,
2837.94,Log,Start of ITI period of trial83,
2839.006,Log,End of ITI period of trial83,
2839.006,Log,Cue start of trial 84,
2841.022,Log,Cue end of trial 84,
2841.022,Log,Start of delay period of trial 84,
2842.555,Log,Confirm button pressed: trial84,
2845.071,Log,End of delay period of trial 84,
2845.604,Log,leftTurn was pressed.,
2846.288,Log,leftTurn was pressed.,
2847.737,Log,forwardKey was pressed.,
2850.537,Log,forwardKey was pressed.,
2850.803,Log,rightTurn was pressed.,
2851.07,Log,rightTurn was pressed.,
2851.32,Log,forwardKey was pressed.,
2851.98,Log,Object Picked Up!,
2851.98,Log,End of trial 84,
2851.98,Log,Start of ITI period of trial84,
